2024xhm 0.066 46.9969608189 -38.9303139825
filter ATgr
60696.059984 21.444 0.917
60696.063181 20.848 0.471
60696.068655 20.43 0.365
60696.093778 21.32 0.831
60697.112812 21.03 0.719
60697.142338 21.22 0.747
60701.081085 20.545 0.667
60701.104836 20.646 0.725
60701.109919 20.007 0.439
60705.054342 -20.85 0.566
60705.061283 20.593 0.471
filter ATri
60684.07436 20.662 0.847
60684.077624 -20.501 0.691
60684.09493 -20.733 0.987
60685.814129 19.976 0.45
60685.817389 20.582 0.878
60685.822547 20.271 0.652
60688.225173 17.505 0.632
60688.240474 17.994 0.783
60691.825554 20.689 0.811
60691.83646 19.676 0.328
60691.847102 -20.605 0.754
60693.07066 20.331 0.592
60693.075802 -20.955 0.926
60693.801856 20.899 0.713
60693.805544 20.551 0.56
60693.812518 20.873 0.64
60697.814466 20.404 0.453
60697.824509 20.902 0.651
60699.805531 -20.441 0.618
60699.811029 20.222 0.447
60699.822878 20.854 0.81
60701.815481 20.413 0.612
60701.834388 20.564 0.914
60701.835775 20.674 0.985
60701.876663 -19.247 0.054
60703.800972 20.967 0.965
60703.810086 -21.004 0.899
60703.821979 20.725 0.73
60705.7938 20.322 0.492
60705.804989 20.6 0.478
60705.815555 20.406 0.419
60709.782568 -20.659 0.791
