ATLAS2024ado -99999 -99999 -99999
filter ATgr
60709.570139 20.168 0.394
60710.560408 20.789 0.703
60710.576449 20.524 0.497
filter ATri
60682.606825 21.106 0.804
60682.609606 21.14 0.946
60682.61518 20.814 0.618
60684.606664 -20.906 0.68
60684.609902 20.829 0.677
60684.615505 -21.004 0.75
60684.626397 20.5 0.4
60686.537234 19.314 0.654
60686.538226 19.474 0.758
60686.56672 20.005 0.923
60691.598367 20.137 0.543
60691.608253 20.118 0.509
60693.574908 20.056 0.52
60693.577697 20.564 0.933
60693.592763 20.255 0.622
60694.595867 20.146 0.46
60694.615611 20.116 0.454
60695.611053 -20.454 0.714
60696.59127 20.368 0.711
60696.598168 19.845 0.804
60696.600521 19.258 0.526
60696.606421 18.471 0.538
60696.610693 19.808 0.799
60697.532637 20.259 0.634
60697.536537 20.228 0.479
60699.60445 20.255 0.396
60699.614107 -21.222 0.927
60704.592614 20.458 0.718
60704.59678 20.818 0.944
60704.60687 20.4 0.789
60708.569058 20.299 0.352
60708.582568 20.509 0.459
60711.531624 20.654 0.598
60711.547492 20.71 0.665
